player_id,pay_recency,pay_cnt,pay_mnt,pay_all_cnt,pay_all_mnt,paycnt_per_day,paymnt_per_day,paymnt_per_time
3609,4,1,1,1,1,0,0,1
3610,6,1,6,2,7,0,1,6
3611,6,3,13,3,13,0,1,4
3612,6,1,1,1,1,0,0,1
3613,3,2,26,2,26,0,5,13
3614,6,1,6,1,6,0,3,6
3615,4,2,24,2,24,0,3,12
3616,6,1,1,1,1,0,0,1
3617,5,1,1,1,1,0,0,1
3618,4,7,56,7,56,1,9,8
3619,6,1,1,1,1,0,0,1
3620,5,2,7,2,7,0,1,3
3621,5,1,1,1,1,0,0,1
3622,5,2,7,2,7,0,1,3
3623,5,1,6,1,6,0,0,6
3624,5,1,1,1,1,0,0,1
3625,5,2,7,2,7,0,2,3
3626,3,2,7,2,7,0,1,3
3627,5,2,7,2,7,0,1,3
3628,6,1,1,1,1,0,0,1
3629,5,1,1,1,1,0,0,1
3630,5,1,1,1,1,0,0,1
3631,6,2,7,2,7,0,1,3
3632,5,1,1,1,1,0,0,1
3633,6,2,7,2,7,0,1,3
3634,1,3,13,3,13,0,1,4
3635,6,1,1,1,1,0,0,1
3636,1,3,27,3,27,0,3,9
3637,5,2,2,2,2,0,0,1
3638,2,6,110,6,110,1,18,18
3639,5,3,44,3,44,0,7,14
3640,4,2,7,2,7,0,1,3
3641,5,1,6,1,6,0,1,6
3642,3,3,13,3,13,0,3,4
3643,5,2,12,2,12,0,2,6
3644,3,2,12,2,12,0,2,6
3645,3,5,136,5,136,0,22,27
3646,5,1,6,1,6,0,1,6
3647,5,4,33,4,33,1,11,8
3648,5,1,1,1,1,0,0,1
3649,3,1,6,1,6,0,1,6
3650,5,1,6,1,6,0,1,6
3651,1,2,12,2,12,0,2,6
3652,1,4,55,4,55,0,9,13
3653,4,2,7,2,7,0,1,3
3654,4,3,32,3,32,0,6,10
3655,0,1,1,1,1,0,0,1
3656,4,1,1,1,1,0,0,1
3657,4,2,7,2,7,0,1,3
3658,4,1,6,1,6,0,1,6
3659,1,4,111,4,111,0,22,27
3660,2,3,13,3,13,0,3,4
3661,2,2,7,2,7,0,1,3
3662,4,3,32,3,32,1,16,10
3663,3,2,7,2,7,0,1,3
3664,2,1,1,1,1,0,0,1
3665,4,2,7,2,7,0,2,3
3666,1,4,351,4,351,0,70,87
3667,3,1,1,1,1,0,0,1
3668,4,1,1,1,1,0,0,1
3669,4,1,1,1,1,1,1,1
3670,4,1,1,1,1,0,0,1
3671,0,2,31,2,31,0,7,15
3672,3,1,1,1,1,0,0,1
3673,2,1,1,1,1,0,0,1
3674,2,2,7,2,7,0,1,3
3675,4,1,1,1,1,0,0,1
3676,4,3,32,3,32,1,10,10
3677,3,1,1,1,1,0,0,1
3678,1,1,1,1,1,0,0,1
3679,3,1,18,1,18,0,6,18
3680,2,2,7,2,7,0,1,3
3681,1,2,7,2,7,0,1,3
3682,4,2,7,2,7,1,3,3
3683,4,1,1,1,1,1,1,1
3684,0,2,7,2,7,0,1,3
3685,3,2,7,2,7,1,3,3
3686,3,1,6,1,6,1,6,6
3687,3,1,1,1,1,0,0,1
3688,3,2,7,2,7,0,1,3
3689,3,1,1,1,1,0,0,1
3690,3,1,1,1,1,0,0,1
3691,3,1,6,1,6,1,6,6
3692,3,1,1,1,1,1,1,1
3693,3,1,1,1,1,0,0,1
3694,3,1,6,1,6,1,6,6
3695,2,2,7,2,7,0,1,3
3696,3,2,7,2,7,2,7,3
3697,2,2,7,2,7,0,2,3
3698,3,1,1,1,1,0,0,1
3699,1,1,1,1,1,0,0,1
3700,2,1,1,1,1,0,0,1
3701,3,1,1,1,1,0,0,1
3702,3,1,6,1,6,0,1,6
3703,2,2,7,2,7,1,3,3
3704,2,3,27,3,27,0,6,9
3705,0,2,7,2,7,0,1,3
3706,2,1,6,1,6,0,1,6
3707,3,1,6,1,6,1,6,6
3708,2,3,32,3,32,0,8,10
3709,2,1,1,1,1,0,0,1
3710,3,1,1,1,1,1,1,1
3711,1,3,32,3,32,1,10,10
3712,2,2,2,2,2,0,0,1
3713,2,1,1,1,1,0,0,1
3714,3,1,1,1,1,0,0,1
3715,1,1,6,1,6,0,1,6
3716,2,1,1,1,1,0,0,1
3717,2,1,6,1,6,0,3,6
3718,1,1,6,1,6,0,3,6
3719,1,1,1,1,1,0,0,1
3720,2,1,6,1,6,0,2,6
3721,0,3,56,3,56,1,18,18
3722,2,1,1,1,1,1,1,1
3723,1,5,104,5,104,1,34,20
3724,2,2,2,2,2,0,0,1
3725,0,1,25,1,25,0,8,25
3726,1,1,6,1,6,0,2,6
3727,0,3,32,3,32,1,10,10
3728,2,1,6,1,6,0,2,6
3729,1,1,6,1,6,0,2,6
3730,1,1,1,1,1,0,0,1
3731,0,2,7,2,7,0,2,3
3732,1,2,7,2,7,0,2,3
3733,2,2,7,2,7,1,3,3
3734,1,1,1,1,1,0,0,1
3735,0,3,32,3,32,1,10,10
3736,0,3,8,3,8,1,2,2
3737,2,2,7,2,7,1,3,3
3738,2,2,2,2,2,1,1,1
3739,1,1,1,1,1,0,0,1
3740,0,9,208,9,208,3,69,23
3741,2,1,6,1,6,1,6,6
3742,1,3,32,3,32,1,10,10
3743,1,1,1,1,1,0,0,1
3744,1,1,1,1,1,0,0,1
3745,1,1,1,1,1,0,0,1
3746,1,1,6,1,6,0,2,6
3747,1,1,6,1,6,1,6,6
3748,1,3,32,3,32,1,16,10
3749,1,1,6,1,6,0,3,6
3750,1,3,56,3,56,1,28,18
3751,1,1,6,1,6,1,6,6
3752,1,1,1,1,1,1,1,1
3753,1,4,62,4,62,2,31,15
3754,1,1,1,1,1,1,1,1
3755,1,1,1,1,1,0,0,1
3756,1,1,1,1,1,0,0,1
3757,1,1,1,1,1,1,1,1
3758,0,1,1,1,1,0,0,1
3759,1,1,6,1,6,0,3,6
3760,1,3,32,3,32,1,16,10
3761,1,2,2,2,2,1,1,1
3762,1,1,1,1,1,1,1,1
3763,0,1,1,1,1,0,0,1
3764,0,1,1,1,1,0,0,1
3765,0,2,7,2,7,2,7,3
3766,0,1,1,1,1,1,1,1
3767,0,1,1,1,1,1,1,1
3768,0,1,1,1,1,1,1,1
3769,0,1,1,1,1,1,1,1
3770,0,1,6,1,6,1,6,6
3771,0,1,1,1,1,1,1,1
3772,0,2,2,2,2,2,2,1
3773,0,1,6,1,6,1,6,6
3774,0,1,6,1,6,1,6,6
3775,0,5,104,5,104,5,104,20
3776,0,1,6,1,6,1,6,6
3777,0,1,6,1,6,1,6,6
3778,0,1,1,1,1,1,1,1
3779,0,2,7,2,7,2,7,3
3780,0,3,8,3,8,3,8,2
3781,0,1,1,1,1,1,1,1
3782,0,1,1,1,1,1,1,1
